"X","Y","crashSeverity","region","weatherA"
176.633593345031,-39.8368669063383,"Non-Injury Crash","Hawke's Bay Region","Fine"
177.427487092141,-39.0384013748272,"Serious Crash","Hawke's Bay Region","Fine"
176.897324109482,-39.515348543425,"Non-Injury Crash","Hawke's Bay Region","Light rain"
176.816389197179,-39.6206507736584,"Minor Crash","Hawke's Bay Region","Fine"
176.830935360456,-39.6474342726587,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.842427170568,-39.5364169470095,"Minor Crash","Hawke's Bay Region","Light rain"
176.824901515031,-39.6584323163115,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.845193586934,-39.6557978692487,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.860444127557,-39.5267584211439,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.836084351769,-39.5509113218571,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.857246218183,-39.5288642091537,"Non-Injury Crash","Hawke's Bay Region","Fine"
177.418410222468,-39.0333968401393,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.602674883966,-40.3083020016378,"Non-Injury Crash","Hawke's Bay Region","Heavy rain"
176.844166266437,-39.6412683242386,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.917824437671,-39.5093535827675,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.9193755264,-39.490423533698,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.782628512596,-39.6221708415582,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.870476863551,-39.5174807415442,"Minor Crash","Hawke's Bay Region","Fine"
176.893453174202,-39.6173783017902,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.914827793589,-39.4945128374261,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.865778384182,-39.501758619685,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.820746526033,-39.6130678650588,"Serious Crash","Hawke's Bay Region","Fine"
176.885086926352,-39.5054732360131,"Minor Crash","Hawke's Bay Region","Fine"
176.849310294344,-39.6476815076246,"Non-Injury Crash","Hawke's Bay Region","Light rain"
176.8920527392,-39.4903069763389,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.687010438448,-39.2368198530069,"Non-Injury Crash","Hawke's Bay Region","Fine"
177.212343877662,-39.0937843915546,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.85155283779,-39.5653139568147,"Non-Injury Crash","Hawke's Bay Region","Fine"
177.353560203344,-39.0162522032611,"Minor Crash","Hawke's Bay Region","Fine"
176.899792666708,-39.6895050921536,"Minor Crash","Hawke's Bay Region","Light rain"
176.912002747797,-39.4916088871987,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.893840935633,-39.6672160613264,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.893614293757,-39.495163207199,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.971526407728,-39.6288353931649,"Minor Crash","Hawke's Bay Region","Fine"
176.916762519446,-39.4898452356797,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.898527047948,-39.5158575483637,"Minor Crash","Hawke's Bay Region","Fine"
