"X","Y","crashSeverity","region","weatherA"
172.061820315988,-42.291112075452,"MinorCrash","West Coast Region","Fine"
172.144948227321,-42.3385576098425,"MinorCrash","West Coast Region","Light rain"
172.144548461382,-42.3393921894932,"MinorCrash","West Coast Region","Light rain"
171.249628999904,-42.3935493951913,"MinorCrash","West Coast Region","Fine"
171.266170966446,-42.4457903266897,"MinorCrash","West Coast Region","Fine"
171.445714893768,-42.552533763076,"Non-InjuryCrash","West Coast Region","Fine"
172.090847118531,-41.8098330158902,"Non-InjuryCrash","West Coast Region","Light rain"
171.212104325201,-42.4075052473777,"Non-InjuryCrash","West Coast Region","Light rain"
171.211036470353,-42.4497608276659,"Non-InjuryCrash","West Coast Region","Light rain"
170.998585467543,-42.7676441087035,"Non-InjuryCrash","West Coast Region","Fine"
171.604417801749,-41.76077489723,"Non-InjuryCrash","West Coast Region","Fine"
171.211257931982,-42.4500974906612,"Non-InjuryCrash","West Coast Region","Heavy rain"
170.301696952454,-43.2741224381362,"Non-InjuryCrash","West Coast Region","Fine"
172.033646811383,-41.7844711256908,"MinorCrash","West Coast Region","Fine"
171.008652063437,-42.747945540265,"Non-InjuryCrash","West Coast Region","Light rain"
170.181804640097,-43.3872358258222,"Non-InjuryCrash","West Coast Region","Fine"
171.245719314546,-42.46537235971,"MinorCrash","West Coast Region","Light rain"
172.203151227224,-42.3090857220647,"Non-InjuryCrash","West Coast Region","Fine"
171.232151044609,-42.4569507623898,"MinorCrash","West Coast Region","Light rain"
171.350386147642,-42.7682559042202,"MinorCrash","West Coast Region","Light rain"
169.912606129489,-43.4499679075764,"SeriousCrash","West Coast Region","Heavy rain"
172.225012933904,-42.199414117901,"Non-InjuryCrash","West Coast Region","Light rain"
171.207229796496,-42.4565995893499,"Non-InjuryCrash","West Coast Region","Fine"
170.626992484021,-43.0900506359068,"Non-InjuryCrash","West Coast Region","Fine"
171.564290046016,-41.8329281578867,"Non-InjuryCrash","West Coast Region","Fine"
171.131481645074,-42.5875079883507,"Non-InjuryCrash","West Coast Region","Fine"
170.338853789662,-43.2799727556927,"Non-InjuryCrash","West Coast Region","Fine"
169.238168662665,-43.7242046496599,"Non-InjuryCrash","West Coast Region","Fine"
171.422134442603,-42.3631470623075,"MinorCrash","West Coast Region","Fine"
170.902360094007,-42.8244804504574,"Non-InjuryCrash","West Coast Region","Snow"
169.806517672329,-43.5742895612338,"Non-InjuryCrash","West Coast Region","Fine"
171.559121905072,-42.8988468287552,"Non-InjuryCrash","West Coast Region","Fine"
171.628525668057,-41.751689216336,"FatalCrash","West Coast Region","Fine"
169.238168662665,-43.7242046496599,"FatalCrash","West Coast Region","Fine"
171.207212088039,-42.4346257332173,"Non-InjuryCrash","West Coast Region","Light rain"
172.033646811383,-41.7844711256908,"SeriousCrash","West Coast Region","Fine"
169.010525281946,-43.8581979429962,"MinorCrash","West Coast Region","Fine"
171.034521421567,-42.8146785190264,"FatalCrash","West Coast Region","Light rain"
171.352022375154,-42.7683154880392,"FatalCrash","West Coast Region","Heavy rain"
171.028118537906,-42.6722793305744,"Non-InjuryCrash","West Coast Region","Fine"
171.211137664482,-42.45005058541,"Non-InjuryCrash","West Coast Region","Light rain"
171.2098969448,-42.4410976877318,"Non-InjuryCrash","West Coast Region","Light rain"
171.1821630922,-42.4852384545039,"Non-InjuryCrash","West Coast Region","Fine"
170.301759279125,-43.2743850266382,"Non-InjuryCrash","West Coast Region","Fine"
