"X","Y","crashSeverity","region","weatherA"
174.040478700057,-39.0676865453505,"Non-Injury Crash","Taranaki Region","Fine"
174.28547637089,-39.3411470011464,"Non-Injury Crash","Taranaki Region","Fine"
174.085187523998,-39.0600342547884,"Minor Crash","Taranaki Region","Heavy rain"
174.264342036739,-39.3666886699933,"Minor Crash","Taranaki Region","Light rain"
174.048399830528,-39.0772753146304,"Non-Injury Crash","Taranaki Region","Fine"
174.103616156659,-39.0514811436557,"Minor Crash","Taranaki Region","Mist or Fog"
174.082743786937,-39.0551640340508,"Non-Injury Crash","Taranaki Region","Fine"
174.043980646038,-39.0668712929626,"Non-Injury Crash","Taranaki Region","Fine"
174.288541960028,-39.1316362935312,"Minor Crash","Taranaki Region","Fine"
174.269499075315,-39.5913195112712,"Non-Injury Crash","Taranaki Region","Fine"
174.061394424765,-39.071904382002,"Non-Injury Crash","Taranaki Region","Fine"
174.285166910108,-39.584011321329,"Non-Injury Crash","Taranaki Region","Fine"
174.408949564017,-39.6773058905293,"Minor Crash","Taranaki Region","Fine"
173.819011188821,-39.4020321816319,"Non-Injury Crash","Taranaki Region","Light rain"
174.357638907785,-39.4004170954826,"Non-Injury Crash","Taranaki Region","Fine"
174.282051371731,-39.3327871029854,"Minor Crash","Taranaki Region","Fine"
174.063939690196,-39.0628071791812,"Non-Injury Crash","Taranaki Region","Fine"
174.112423870895,-39.0479102310211,"Non-Injury Crash","Taranaki Region","Fine"
174.184588783492,-39.0554715186044,"Non-Injury Crash","Taranaki Region","Fine"
174.042058772218,-39.0674471621015,"Non-Injury Crash","Taranaki Region","Fine"
174.058157580246,-39.0626074849776,"Non-Injury Crash","Taranaki Region","Fine"
174.051359305279,-39.0609118420143,"Minor Crash","Taranaki Region","Light rain"
174.153802681032,-39.0321355666803,"Non-Injury Crash","Taranaki Region","Fine"
174.067147473408,-39.05707394316,"Non-Injury Crash","Taranaki Region","Fine"
174.448837572319,-39.709655532516,"Non-Injury Crash","Taranaki Region","Fine"
173.793901035053,-39.289194679143,"Serious Crash","Taranaki Region","Fine"
174.020040167416,-39.0683447074032,"Non-Injury Crash","Taranaki Region","Fine"
174.52394693235,-38.9550439128837,"Non-Injury Crash","Taranaki Region","Fine"
174.22829457774,-39.4326429556138,"Non-Injury Crash","Taranaki Region","Fine"
173.855214787219,-39.4516267687281,"Serious Crash","Taranaki Region","Fine"
174.06071183118,-39.0618273600256,"Non-Injury Crash","Taranaki Region","Fine"
174.269499075315,-39.5913195112712,"Non-Injury Crash","Taranaki Region","Heavy rain"
174.28547637089,-39.3411470011464,"Non-Injury Crash","Taranaki Region","Fine"
174.190553832694,-39.1538717065393,"Non-Injury Crash","Taranaki Region","Fine"
174.2850534082,-39.4825769312255,"Non-Injury Crash","Taranaki Region","Fine"
174.070182914824,-39.0675168309472,"Non-Injury Crash","Taranaki Region","Fine"
174.144753014035,-39.0290528912379,"Non-Injury Crash","Taranaki Region","Fine"
174.736977989116,-39.8077692944465,"Non-Injury Crash","Taranaki Region","Fine"
174.05762825937,-39.0627654729868,"Non-Injury Crash","Taranaki Region","Fine"
174.073237250443,-39.0684619386137,"Non-Injury Crash","Taranaki Region","Fine"
174.066291251968,-39.0723733274019,"Minor Crash","Taranaki Region","Fine"
174.101724354886,-39.0494715717201,"Non-Injury Crash","Taranaki Region","Fine"
174.100102761565,-39.1005966817016,"Non-Injury Crash","Taranaki Region","Fine"
174.087781062478,-39.0565679157523,"Non-Injury Crash","Taranaki Region","Fine"
174.110996876817,-39.0505009593622,"Minor Crash","Taranaki Region","Heavy rain"
174.09108030865,-39.0719367521097,"Non-Injury Crash","Taranaki Region","Fine"
174.058157580246,-39.0626074849776,"Non-Injury Crash","Taranaki Region","Fine"
174.28591540983,-39.3410430365559,"Non-Injury Crash","Taranaki Region","Fine"
174.283527974371,-39.3608651640072,"Non-Injury Crash","Taranaki Region","Fine"
173.904068594543,-39.214160859561,"Non-Injury Crash","Taranaki Region","Mist or Fog"
174.286677800159,-39.3408544023046,"Minor Crash","Taranaki Region","Light rain"
174.092457098074,-39.0547670726321,"Non-Injury Crash","Taranaki Region","Light rain"
174.253198160339,-39.3530413786952,"Non-Injury Crash","Taranaki Region","Fine"
174.067549339904,-39.077615179867,"Non-Injury Crash","Taranaki Region","Fine"
174.20539016384,-39.0180073631853,"Non-Injury Crash","Taranaki Region","Fine"
174.035367758713,-39.0715166344932,"Non-Injury Crash","Taranaki Region","Heavy rain"
174.107602937726,-39.0514703794708,"Non-Injury Crash","Taranaki Region","Fine"
174.088352042482,-39.0794503093029,"Non-Injury Crash","Taranaki Region","Fine"
174.48418638662,-39.7478964745548,"Non-Injury Crash","Taranaki Region","Fine"
174.082743786937,-39.0551640340508,"Minor Crash","Taranaki Region","Fine"
174.484871211646,-39.7471759532249,"Non-Injury Crash","Taranaki Region","Light rain"
174.077044942878,-39.0642097181536,"Minor Crash","Taranaki Region","Fine"
174.062978466284,-39.0611399108056,"Non-Injury Crash","Taranaki Region","Fine"
174.548120161691,-38.9203947257828,"Non-Injury Crash","Taranaki Region","Fine"
174.207353447381,-39.1563209748727,"Non-Injury Crash","Taranaki Region","Fine"
173.937527276287,-39.3815756433198,"Non-Injury Crash","Taranaki Region","Fine"
174.09013274659,-39.0539237743811,"Minor Crash","Taranaki Region","Heavy rain"
173.867113522363,-39.4570350368439,"Minor Crash","Taranaki Region","Heavy rain"
174.596655275893,-38.8162246750093,"Minor Crash","Taranaki Region","Fine"
174.275186770027,-39.6138002401955,"Minor Crash","Taranaki Region","Fine"
174.278874167543,-39.5881803164418,"Minor Crash","Taranaki Region","Fine"
174.121354683989,-39.0492574365934,"Minor Crash","Taranaki Region","Fine"
174.424629285263,-38.9843493956158,"Non-Injury Crash","Taranaki Region","Fine"
174.075213645255,-39.0554950232797,"Non-Injury Crash","Taranaki Region","Fine"
174.028467553485,-39.0707847368042,"Non-Injury Crash","Taranaki Region","Fine"
174.094062152681,-39.0486876664942,"Minor Crash","Taranaki Region","Fine"
174.19571384662,-39.0209453944913,"Non-Injury Crash","Taranaki Region","Fine"
174.545849657706,-39.7673180056217,"Minor Crash","Taranaki Region","Fine"
174.459007826784,-39.7405665363214,"Minor Crash","Taranaki Region","Fine"
174.48303275998,-39.2935204873728,"Serious Crash","Taranaki Region","Fine"
174.211554572366,-39.1542950161949,"Non-Injury Crash","Taranaki Region","Fine"
174.087372587992,-39.0766480472351,"Non-Injury Crash","Taranaki Region","Fine"
174.20535567039,-39.018016730544,"Non-Injury Crash","Taranaki Region","Fine"
174.308398989317,-39.4297060353757,"Serious Crash","Taranaki Region","Fine"
174.698561670937,-39.785625475687,"Non-Injury Crash","Taranaki Region","Heavy rain"
174.083172994861,-39.0560250980077,"Non-Injury Crash","Taranaki Region","Heavy rain"
174.053392562997,-39.0608484379369,"Minor Crash","Taranaki Region","Fine"
174.090173754885,-39.0701160171604,"Non-Injury Crash","Taranaki Region","Fine"
174.099297279724,-39.0501973281684,"Non-Injury Crash","Taranaki Region","Fine"
174.08845350797,-39.0552009905322,"Serious Crash","Taranaki Region","Fine"
174.293283989274,-39.4272260819225,"Non-Injury Crash","Taranaki Region","Mist or Fog"
174.269639384648,-39.5900745952536,"Minor Crash","Taranaki Region","Fine"
174.102300193622,-39.0560350966868,"Non-Injury Crash","Taranaki Region","Fine"
173.860612264562,-39.453893629527,"Non-Injury Crash","Taranaki Region","Fine"
174.285112599434,-39.4289114716026,"Non-Injury Crash","Taranaki Region","Fine"
174.077662559842,-39.0576981197979,"Minor Crash","Taranaki Region","Fine"
174.078287706166,-39.0668834881066,"Serious Crash","Taranaki Region","Fine"
174.207034862185,-39.1559638470979,"Minor Crash","Taranaki Region","Fine"
174.054987065376,-39.0755669003286,"Minor Crash","Taranaki Region","Fine"
173.909038168044,-39.3505260393766,"Serious Crash","Taranaki Region","Light rain"
174.035410848955,-39.0641813417312,"Minor Crash","Taranaki Region","Fine"
174.182158875436,-39.4850652613473,"Minor Crash","Taranaki Region","Light rain"
174.384153735954,-39.5371575484841,"Serious Crash","Taranaki Region","Fine"
174.079828569037,-39.0580114875349,"Minor Crash","Taranaki Region","Fine"
174.144690619564,-39.3868852102822,"Minor Crash","Taranaki Region","Fine"
174.487444296119,-39.0134810274255,"Serious Crash","Taranaki Region","Fine"
174.476754206623,-38.9603903821259,"Minor Crash","Taranaki Region","Fine"
173.977216988359,-39.4359606172589,"Minor Crash","Taranaki Region","Fine"
174.125287358201,-39.0480301144195,"Minor Crash","Taranaki Region","Fine"
174.281495179951,-39.3283781344311,"Minor Crash","Taranaki Region","Fine"
174.129290259376,-39.0410620215805,"Serious Crash","Taranaki Region","Fine"
174.091414204553,-39.0726004342642,"Minor Crash","Taranaki Region","Fine"
174.443826755607,-39.7054293332883,"Serious Crash","Taranaki Region","Fine"
174.086785327038,-39.0850877206991,"Minor Crash","Taranaki Region","Fine"
174.463104105185,-39.6522016093238,"Non-Injury Crash","Taranaki Region","Fine"
174.287283667211,-39.590168757298,"Non-Injury Crash","Taranaki Region","Fine"
174.236255976888,-39.2166685519117,"Serious Crash","Taranaki Region","Fine"
174.069174864494,-39.0612274374629,"Non-Injury Crash","Taranaki Region","Fine"
174.06534030483,-39.0614067074116,"Non-Injury Crash","Taranaki Region","Fine"
174.083172994861,-39.0560250980077,"Non-Injury Crash","Taranaki Region","Fine"
174.156318298153,-39.4286503998965,"Non-Injury Crash","Taranaki Region","Heavy rain"
174.063939690196,-39.0628071791812,"Non-Injury Crash","Taranaki Region","Fine"
174.211072980607,-39.0166419172317,"Non-Injury Crash","Taranaki Region","Heavy rain"
174.308965225415,-39.2023763267873,"Non-Injury Crash","Taranaki Region","Fine"
174.510853378935,-38.9634139699691,"Non-Injury Crash","Taranaki Region","Fine"
174.086923392273,-39.0910696610979,"Non-Injury Crash","Taranaki Region","Fine"
174.172010822701,-39.3770711935845,"Minor Crash","Taranaki Region","Fine"
