"X","Y","crashSeverity","region","weatherA"
177.834989614406,-38.4022887206013,"Non-Injury Crash","Gisborne Region","Fine"
178.017967512122,-38.6696610653215,"Minor Crash","Gisborne Region","Fine"
177.955104462735,-38.401231305747,"Minor Crash","Gisborne Region","Fine"
178.015905930945,-38.6590706520686,"Minor Crash","Gisborne Region","Fine"
178.352579966374,-37.8911900161553,"Minor Crash","Gisborne Region","Fine"
178.046647726688,-38.6695134493767,"Non-Injury Crash","Gisborne Region","Light rain"
178.051619032981,-38.6742145631267,"Non-Injury Crash","Gisborne Region","Fine"
178.009146647476,-38.6515723237853,"Non-Injury Crash","Gisborne Region","Fine"
178.083115312545,-38.312060108789,"Serious Crash","Gisborne Region","Fine"
177.921902027022,-38.5545597815867,"Fatal Crash","Gisborne Region","Fine"
177.56012062383,-38.392679883496,"Serious Crash","Gisborne Region","Light rain"
178.245569692115,-37.9523035080808,"Fatal Crash","Gisborne Region","Fine"
178.256652594453,-38.2295347059061,"Minor Crash","Gisborne Region","Fine"
177.548486431355,-38.3744999036451,"Serious Crash","Gisborne Region","Light rain"
178.008352381974,-38.6600974718113,"Minor Crash","Gisborne Region","Light rain"
177.916431545852,-38.6515265640634,"Serious Crash","Gisborne Region","Light rain"
178.225148780967,-38.5467771439943,"Serious Crash","Gisborne Region","Fine"
177.458985723213,-38.3909859641365,"Minor Crash","Gisborne Region","Fine"
177.949701635773,-38.6564142285625,"Serious Crash","Gisborne Region","Heavy rain"
178.017250062353,-38.6702411820617,"Minor Crash","Gisborne Region","Heavy rain"
177.913385796616,-38.6385711818751,"Minor Crash","Gisborne Region","Fine"
178.384248131088,-37.8271418247328,"Non-Injury Crash","Gisborne Region","Fine"
177.900265587597,-38.6268314914776,"Non-Injury Crash","Gisborne Region","Fine"
178.025314477165,-38.6702632606665,"Minor Crash","Gisborne Region","Fine"
178.003648098037,-38.6394093013608,"Non-Injury Crash","Gisborne Region","Fine"
178.024649972462,-38.6675005666478,"Non-Injury Crash","Gisborne Region","Fine"
177.910858802249,-38.5363941006129,"Non-Injury Crash","Gisborne Region","Fine"
177.663091786353,-38.4669043083469,"Non-Injury Crash","Gisborne Region","Fine"
178.309027470542,-38.1202095178996,"Non-Injury Crash","Gisborne Region","Heavy rain"
178.248060271778,-37.9495990520166,"Non-Injury Crash","Gisborne Region","Fine"
178.311476316525,-38.327258968939,"Minor Crash","Gisborne Region","Light rain"
177.984419066844,-38.6447163974929,"Non-Injury Crash","Gisborne Region","Fine"
178.03096323901,-38.6723609004647,"Non-Injury Crash","Gisborne Region","Fine"
178.00605776961,-38.6408727039941,"Minor Crash","Gisborne Region","Fine"
177.795369328539,-38.4580224333697,"Non-Injury Crash","Gisborne Region","Fine"
178.225747374673,-37.5933848817241,"Non-Injury Crash","Gisborne Region","Heavy rain"
178.026165574776,-38.6612673766072,"Minor Crash","Gisborne Region","Fine"
177.95292082935,-38.6549719810476,"Non-Injury Crash","Gisborne Region","Fine"
178.275412383979,-38.2979551232478,"Non-Injury Crash","Gisborne Region","Light rain"
178.026178924671,-38.666210130167,"Minor Crash","Gisborne Region","Light rain"
178.318662398672,-37.8950547487288,"Minor Crash","Gisborne Region","Fine"
178.001386284821,-38.6443505883992,"Serious Crash","Gisborne Region","Fine"
177.904478033275,-38.4918099647798,"Minor Crash","Gisborne Region","Fine"
177.971169599192,-38.6105605407417,"Serious Crash","Gisborne Region","Fine"
178.292911578838,-38.1053986480781,"Minor Crash","Gisborne Region","Light rain"
178.182762609786,-38.5771903954887,"Minor Crash","Gisborne Region","Fine"
178.024156824968,-38.6629206344066,"Serious Crash","Gisborne Region","Fine"
178.31320703859,-37.6070802170296,"Minor Crash","Gisborne Region","Fine"
177.666329027203,-38.5469319265295,"Serious Crash","Gisborne Region","Fine"
177.912086213039,-38.5384225577902,"Non-Injury Crash","Gisborne Region","Light rain"
178.022778767239,-38.6640694836817,"Non-Injury Crash","Gisborne Region","Fine"
178.285700344528,-38.0337676131725,"Non-Injury Crash","Gisborne Region","Fine"
178.019051731845,-38.6613575174578,"Non-Injury Crash","Gisborne Region","Fine"
178.020451448977,-38.6601897716791,"Non-Injury Crash","Gisborne Region","Heavy rain"
178.302605161785,-37.90164257901,"Non-Injury Crash","Gisborne Region","Light rain"
178.020451448977,-38.6601897716791,"Non-Injury Crash","Gisborne Region","Mist or Fog"
178.027974037277,-38.6678976106601,"Non-Injury Crash","Gisborne Region","Light rain"
178.087936178649,-38.6724111421486,"Non-Injury Crash","Gisborne Region","Fine"
178.015225699261,-38.6587037053375,"Non-Injury Crash","Gisborne Region","Fine"
177.768971360139,-38.4548970695704,"Non-Injury Crash","Gisborne Region","Mist or Fog"
178.021541975579,-38.6651041863691,"Non-Injury Crash","Gisborne Region","Light rain"
178.048098922395,-38.6760957425857,"Non-Injury Crash","Gisborne Region","Fine"
178.032373923664,-38.6471242454031,"Non-Injury Crash","Gisborne Region","Fine"
177.921971473668,-38.5547369465883,"Non-Injury Crash","Gisborne Region","Fine"
178.043067651172,-38.6718472773194,"Non-Injury Crash","Gisborne Region","Fine"
177.878823961477,-38.8757715906531,"Non-Injury Crash","Gisborne Region","Fine"
178.016694387076,-38.6621342227137,"Non-Injury Crash","Gisborne Region","Light rain"
178.294597625143,-37.8939368667355,"Non-Injury Crash","Gisborne Region","Fine"
178.245368428462,-37.9536270530386,"Non-Injury Crash","Gisborne Region","Fine"
177.994061578769,-38.6649780920444,"Non-Injury Crash","Gisborne Region","Fine"
178.012150039683,-38.6610329156462,"Non-Injury Crash","Gisborne Region","Fine"
177.942975970933,-38.6022671044188,"Non-Injury Crash","Gisborne Region","Fine"
178.064779319737,-38.6627939678374,"Non-Injury Crash","Gisborne Region","Light rain"
177.918438238459,-38.7582449276472,"Non-Injury Crash","Gisborne Region","Fine"
177.925046177895,-38.5673307954591,"Minor Crash","Gisborne Region","Fine"
177.669777805518,-38.4718154904899,"Minor Crash","Gisborne Region","Heavy rain"
178.050560737424,-38.6735400526728,"Minor Crash","Gisborne Region","Fine"
178.040090193059,-38.6757307005002,"Minor Crash","Gisborne Region","Fine"
178.036590808721,-38.669083659887,"Minor Crash","Gisborne Region","Fine"
178.045257130851,-38.6734183818976,"Minor Crash","Gisborne Region","Fine"
178.223371916451,-38.5341344700253,"Serious Crash","Gisborne Region","Light rain"
177.458591943953,-38.3587233428875,"Serious Crash","Gisborne Region","Fine"
177.896903143423,-38.8398322922425,"Minor Crash","Gisborne Region","Heavy rain"
178.012395361978,-38.6476149939528,"Minor Crash","Gisborne Region","Fine"
177.861390505384,-38.64504385515,"Minor Crash","Gisborne Region","Fine"
178.022292292902,-38.6540056603422,"Serious Crash","Gisborne Region","Fine"
178.223576095674,-38.5478559283974,"Minor Crash","Gisborne Region","Fine"
178.30717760655,-38.3878401905825,"Minor Crash","Gisborne Region","Fine"
178.260712449714,-38.2127316126972,"Minor Crash","Gisborne Region","Light rain"
177.91462239198,-38.691655104188,"Non-Injury Crash","Gisborne Region","Fine"
178.023327589308,-38.6533758162306,"Non-Injury Crash","Gisborne Region","Fine"
178.026359600437,-38.6645275575477,"Non-Injury Crash","Gisborne Region","Heavy rain"
177.947707790354,-38.6573091919455,"Non-Injury Crash","Gisborne Region","Fine"
178.026928586031,-38.6649442506822,"Non-Injury Crash","Gisborne Region","Fine"
178.024521332425,-38.6709097114082,"Non-Injury Crash","Gisborne Region","Fine"
178.317166258223,-38.1271241882888,"Non-Injury Crash","Gisborne Region","Light rain"
177.829674186564,-38.4757454244736,"Non-Injury Crash","Gisborne Region","Fine"
178.012476625259,-38.6686635213577,"Non-Injury Crash","Gisborne Region","Fine"
178.059696024586,-38.6892165722383,"Non-Injury Crash","Gisborne Region","Fine"
178.023127630433,-38.662163571433,"Non-Injury Crash","Gisborne Region","Fine"
178.022292292902,-38.6540056603422,"Non-Injury Crash","Gisborne Region","Light rain"
178.022161093223,-38.6641050779378,"Non-Injury Crash","Gisborne Region","Fine"
178.024725723038,-38.6674342744449,"Non-Injury Crash","Gisborne Region","Fine"
178.022606809026,-38.6658777369672,"Non-Injury Crash","Gisborne Region","Light rain"
177.912409113982,-38.7170151326727,"Non-Injury Crash","Gisborne Region","Fine"
178.03996945188,-38.6834885284074,"Non-Injury Crash","Gisborne Region","Fine"
178.023832774934,-38.6648524934067,"Non-Injury Crash","Gisborne Region","Fine"
178.025940230031,-38.6664095022597,"Non-Injury Crash","Gisborne Region","Fine"
178.312577375896,-37.8724163620627,"Non-Injury Crash","Gisborne Region","Light rain"
177.878311583242,-38.876027166556,"Non-Injury Crash","Gisborne Region","Fine"
178.02350871299,-38.6667843522842,"Non-Injury Crash","Gisborne Region","Fine"
178.017986016404,-38.6695972395705,"Non-Injury Crash","Gisborne Region","Fine"
178.22115840498,-38.5486663600925,"Minor Crash","Gisborne Region","Light rain"
178.023475652163,-38.6489303442997,"Minor Crash","Gisborne Region","Fine"
177.995603468352,-38.6571053244559,"Minor Crash","Gisborne Region","Fine"
178.386807939791,-37.7811167584045,"Non-Injury Crash","Gisborne Region","Light rain"
178.25356287018,-37.9441756524171,"Non-Injury Crash","Gisborne Region","Fine"
178.006020633704,-38.6546598928942,"Non-Injury Crash","Gisborne Region","Light rain"
177.995702957976,-38.6568849607234,"Non-Injury Crash","Gisborne Region","Fine"
177.888185845819,-38.5281693847951,"Non-Injury Crash","Gisborne Region","Fine"
178.317108584192,-37.8920999705238,"Non-Injury Crash","Gisborne Region","Fine"
178.034738959526,-38.6662642360032,"Non-Injury Crash","Gisborne Region","Fine"
178.00867986805,-38.6601824610497,"Non-Injury Crash","Gisborne Region","Fine"
178.018635355242,-38.5752314747319,"Non-Injury Crash","Gisborne Region","Fine"
