"X","Y","crashSeverity","region","weatherA"
168.672237864068,-44.9921133571015,"Serious Crash","Otago Region","Fine"
170.015996727696,-46.1985946485062,"Non-Injury Crash","Otago Region","Fine"
170.465721483139,-45.8961289746635,"Non-Injury Crash","Otago Region","Light rain"
170.500411966377,-45.8828883305344,"Minor Crash","Otago Region","Light rain"
170.342505124572,-45.8651914619389,"Serious Crash","Otago Region","Fine"
169.272016849654,-45.9311020446782,"Non-Injury Crash","Otago Region","Fine"
169.174348424978,-44.6779364477318,"Minor Crash","Otago Region","Fine"
168.912390869121,-45.0116445513518,"Minor Crash","Otago Region","Fine"
170.49842585755,-45.8811976978267,"Minor Crash","Otago Region","Light rain"
170.531014856096,-45.896965200435,"Non-Injury Crash","Otago Region","Fine"
170.393993809675,-45.9030834118464,"Non-Injury Crash","Otago Region","Fine"
170.986091672302,-45.0766388881344,"Minor Crash","Otago Region","Fine"
170.955684696549,-45.102752743781,"Non-Injury Crash","Otago Region","Fine"
170.495227270717,-45.8955828372046,"Non-Injury Crash","Otago Region","Fine"
170.501723367921,-45.8774985526231,"Non-Injury Crash","Otago Region","Light rain"
170.968500345844,-45.0958521081751,"Non-Injury Crash","Otago Region","Light rain"
170.513977231416,-45.8769468937475,"Non-Injury Crash","Otago Region","Fine"
170.349737418715,-45.8799948979159,"Serious Crash","Otago Region","Fine"
170.444714778461,-45.8516199143905,"Minor Crash","Otago Region","Fine"
168.657970093277,-45.030278989282,"Non-Injury Crash","Otago Region","Fine"
170.998402541136,-44.9371457590506,"Non-Injury Crash","Otago Region","Heavy rain"
169.159387288102,-44.7171691893147,"Non-Injury Crash","Otago Region","Fine"
169.214115025382,-45.0065152894771,"Minor Crash","Otago Region","Fine"
170.513812885768,-45.8589687167947,"Serious Crash","Otago Region","Fine"
169.336654430683,-44.7995913618304,"Non-Injury Crash","Otago Region","Fine"
168.659137754553,-45.0317907717958,"Non-Injury Crash","Otago Region","Fine"
169.700282893751,-45.9209384682826,"Fatal Crash","Otago Region","Fine"
168.665249821062,-45.0315462658041,"Non-Injury Crash","Otago Region","Fine"
170.506452579972,-45.8720304218431,"Non-Injury Crash","Otago Region","Light rain"
170.509377675838,-45.8896097820729,"Minor Crash","Otago Region","Fine"
170.503161845764,-45.8744427404805,"Non-Injury Crash","Otago Region","Light rain"
170.502120625805,-45.8798474477767,"Non-Injury Crash","Otago Region","Fine"
170.464178380932,-45.8963287404129,"Non-Injury Crash","Otago Region","Fine"
170.37810313348,-45.9199291544941,"Non-Injury Crash","Otago Region","Fine"
170.198781501525,-45.9546984635672,"Non-Injury Crash","Otago Region","Fine"
170.501475730915,-45.8718136334715,"Non-Injury Crash","Otago Region","Fine"
170.578026219339,-45.8504657414585,"Non-Injury Crash","Otago Region","Fine"
171.024109707678,-45.0355706928479,"Non-Injury Crash","Otago Region","Light rain"
170.43887087451,-45.9017134888553,"Minor Crash","Otago Region","Fine"
170.47663258842,-45.8792240962504,"Minor Crash","Otago Region","Fine"
170.504042292204,-45.870033594846,"Non-Injury Crash","Otago Region","Fine"
170.969756863309,-45.0933899675489,"Non-Injury Crash","Otago Region","Fine"
170.431796596815,-45.8999614778223,"Non-Injury Crash","Otago Region","Light rain"
170.511641880887,-45.9009551011728,"Non-Injury Crash","Otago Region","Fine"
168.405968393815,-44.8977574318341,"Minor Crash","Otago Region","Fine"
170.511427622199,-45.8691146760024,"Non-Injury Crash","Otago Region","Light rain"
170.390452231428,-45.8653161616146,"Non-Injury Crash","Otago Region","Fine"
169.190677866354,-45.0348019366062,"Non-Injury Crash","Otago Region","Fine"
169.752672748681,-46.238250212229,"Non-Injury Crash","Otago Region","Fine"
170.530202369195,-45.7934291226926,"Serious Crash","Otago Region","Fine"
170.484550132346,-45.8594169838636,"Non-Injury Crash","Otago Region","Fine"
169.166503929697,-45.0551372707667,"Non-Injury Crash","Otago Region","Mist or Fog"
169.281565651113,-46.1446283726618,"Minor Crash","Otago Region","Mist or Fog"
170.487961528807,-45.8926240063271,"Non-Injury Crash","Otago Region","Fine"
170.712674091564,-45.486315074895,"Non-Injury Crash","Otago Region","Fine"
169.959406537535,-46.1241163547801,"Non-Injury Crash","Otago Region","Fine"
170.473519527942,-45.871144554432,"Non-Injury Crash","Otago Region","Fine"
170.601052715483,-45.8825715247143,"Non-Injury Crash","Otago Region","Mist or Fog"
168.676665085337,-44.9855479154423,"Non-Injury Crash","Otago Region","Fine"
169.761230923976,-45.9982013279128,"Minor Crash","Otago Region","Fine"
169.743254501001,-46.2369559606483,"Non-Injury Crash","Otago Region","Light rain"
170.102934395751,-45.9461414080264,"Minor Crash","Otago Region","Snow"
170.48320288408,-45.8955254908531,"Minor Crash","Otago Region","Fine"
170.973815223899,-45.0868007417398,"Non-Injury Crash","Otago Region","Fine"
170.509811860764,-45.9029583844445,"Non-Injury Crash","Otago Region","Light rain"
169.133386158955,-44.6755826755146,"Minor Crash","Otago Region","Fine"
170.979144063912,-45.0841496472214,"Non-Injury Crash","Otago Region","Fine"
169.393072871667,-45.2577672027802,"Non-Injury Crash","Otago Region","Fine"
170.483182023185,-45.8514841169994,"Non-Injury Crash","Otago Region","Fine"
170.507992917276,-45.8753313333632,"Serious Crash","Otago Region","Heavy rain"
170.497063912745,-45.8980263102283,"Serious Crash","Otago Region","Fine"
170.869750193025,-45.0428767126575,"Non-Injury Crash","Otago Region","Fine"
170.545766647009,-45.8796056594149,"Minor Crash","Otago Region","Heavy rain"
170.498484738336,-45.8727112404057,"Non-Injury Crash","Otago Region","Light rain"
170.983133259797,-45.0798363142571,"Non-Injury Crash","Otago Region","Fine"
170.474038591938,-45.8702109524113,"Minor Crash","Otago Region","Light rain"
169.152741025016,-44.7094463525248,"Minor Crash","Otago Region","Fine"
170.514861124234,-45.8712866316589,"Serious Crash","Otago Region","Fine"
170.47354258484,-45.9030258436185,"Minor Crash","Otago Region","Light rain"
170.111720467195,-46.0106564077044,"Non-Injury Crash","Otago Region","Fine"
170.495862952876,-45.8963528423729,"Non-Injury Crash","Otago Region","Fine"
168.730252703552,-45.0157977490791,"Non-Injury Crash","Otago Region","Fine"
169.795074638938,-46.4180442381341,"Non-Injury Crash","Otago Region","Fine"
170.499952757203,-45.8779008429424,"Minor Crash","Otago Region","Fine"
170.499694669576,-45.8764730674928,"Non-Injury Crash","Otago Region","Heavy rain"
169.198864458407,-44.9917309389686,"Non-Injury Crash","Otago Region","Snow"
170.346758346002,-45.8724640329148,"Minor Crash","Otago Region","Fine"
170.508428985812,-45.8745127752713,"Non-Injury Crash","Otago Region","Light rain"
170.497981969451,-45.8841942357008,"Non-Injury Crash","Otago Region","Fine"
170.615999797082,-45.8491945853007,"Minor Crash","Otago Region","Light rain"
168.732317960944,-45.0175494410583,"Non-Injury Crash","Otago Region","Fine"
170.352519992822,-45.8794743918056,"Non-Injury Crash","Otago Region","Fine"
170.456338498999,-45.8647686071409,"Non-Injury Crash","Otago Region","Fine"
168.699677202897,-44.9551996513751,"Non-Injury Crash","Otago Region","Light rain"
170.318434879276,-45.9030082416651,"Non-Injury Crash","Otago Region","Light rain"
170.986025342159,-45.0767187343045,"Non-Injury Crash","Otago Region","Fine"
170.519412608761,-45.8547160950115,"Non-Injury Crash","Otago Region","Fine"
169.070200682754,-45.0010254098005,"Non-Injury Crash","Otago Region","Fine"
170.504984744465,-45.8806391221799,"Non-Injury Crash","Otago Region","Light rain"
170.512263023592,-45.9026337736485,"Minor Crash","Otago Region","Fine"
170.455632856706,-45.8618816258243,"Minor Crash","Otago Region","Fine"
168.385408156597,-44.849918303864,"Non-Injury Crash","Otago Region","Fine"
169.137255448943,-44.6972560413656,"Non-Injury Crash","Otago Region","Fine"
169.390342840266,-45.2533870435976,"Minor Crash","Otago Region","Fine"
170.511271262254,-45.860497497834,"Minor Crash","Otago Region","Fine"
170.309459427834,-45.9086566368397,"Non-Injury Crash","Otago Region","Light rain"
170.443566674528,-45.8502530927982,"Non-Injury Crash","Otago Region","Fine"
168.942949977873,-45.0197125363892,"Non-Injury Crash","Otago Region","Fine"
170.460351005191,-45.8666220737222,"Serious Crash","Otago Region","Fine"
170.356617854671,-45.8908833469111,"Minor Crash","Otago Region","Fine"
170.338622134418,-45.8723106972692,"Non-Injury Crash","Otago Region","Fine"
168.730467648799,-45.0166609811438,"Minor Crash","Otago Region","Fine"
170.823265079444,-45.3516205902063,"Non-Injury Crash","Otago Region","Fine"
170.502120625805,-45.8798474477767,"Minor Crash","Otago Region","Fine"
170.954032143948,-45.0967099487836,"Non-Injury Crash","Otago Region","Fine"
170.504137214792,-45.8702156854649,"Non-Injury Crash","Otago Region","Fine"
170.950287521019,-44.9963531092296,"Non-Injury Crash","Otago Region","Light rain"
170.503001437435,-45.8783095738516,"Minor Crash","Otago Region","Fine"
170.473346646288,-45.8670003579705,"Non-Injury Crash","Otago Region","Light rain"
170.388399692961,-45.8761242305872,"Non-Injury Crash","Otago Region","Fine"
169.354228686782,-44.8811460806005,"Non-Injury Crash","Otago Region","Light rain"
170.211738460095,-46.032277701571,"Non-Injury Crash","Otago Region","Light rain"
168.747721161286,-45.0071697293886,"Non-Injury Crash","Otago Region","Fine"
170.532656545741,-45.847973371134,"Minor Crash","Otago Region","Fine"
170.901526599578,-45.0766820459204,"Minor Crash","Otago Region","Light rain"
170.501980592217,-45.8800964068053,"Minor Crash","Otago Region","Fine"
170.488607546089,-45.9125929031816,"Non-Injury Crash","Otago Region","Fine"
170.506225620528,-45.8765258630359,"Non-Injury Crash","Otago Region","Fine"
168.424660614463,-44.9210413746369,"Minor Crash","Otago Region","Fine"
